session_id,mac,ip,device_id,username,auth_method,endpoint_profile,location,vlan,session_start,session_end,sgt
S00010386,82:68:63:9d:21:5c,10.3.60.121,D010386,landerson6839,DOT1X,CorporatePhone,SW009/Gi1/0/15,60,2025-12-10 16:57:32+00:00,2025-12-10 22:18:40.449845836+00:00,0
S00010387,62:d8:f1:d8:f6:a5,10.9.20.169,D010387,qjones1887,DOT1X,CorporatePhone,SW019/Gi1/0/11,20,2025-12-10 13:42:14+00:00,2025-12-10 15:14:08.532936340+00:00,0
S00010388,32:e8:c9:42:e2:44,10.10.20.164,D010388,csmith1060,DOT1X,MobileDevice,SW064/Gi1/0/10,20,2025-12-10 10:17:05+00:00,2025-12-10 14:03:37.195852191+00:00,0
S00010389,de:a3:3d:5c:02:4c,10.4.60.71,D010389,nflores8669,MAB,CorporatePhone,SW053/Gi1/0/4,60,2025-12-10 13:01:08+00:00,2025-12-10 14:12:41.893585775+00:00,0
S00010390,1e:05:88:1f:a1:c1,10.9.60.204,D010390,,DOT1X,CorporatePhone,SW028/Gi1/0/38,60,2025-12-10 12:18:15+00:00,2025-12-10 16:22:12.469026186+00:00,0
S00010391,76:0c:37:b5:e4:7f,10.9.50.31,D010391,,MAB,MobileDevice,SW090/Gi1/0/20,50,2025-12-10 11:08:22+00:00,2025-12-10 13:47:21.263008763+00:00,0
S00010392,de:d5:1a:a7:4e:8f,10.7.10.174,D010392,myoung5971,MAB,MobileDevice,SW099/Gi1/0/19,10,2025-12-10 11:35:44+00:00,2025-12-10 15:46:48.352747373+00:00,0
S00010393,ce:ac:e8:e8:2c:de,10.1.40.121,D010393,klee7843,MAB,MobileDevice,SW010/Gi1/0/21,40,2025-12-10 13:22:38+00:00,2025-12-10 16:33:04.394034504+00:00,0
S00010394,1e:24:8a:53:80:5f,10.10.20.14,D010394,clewis4766,DOT1X,CorporatePhone,SW024/Gi1/0/47,20,2025-12-10 14:17:58+00:00,2025-12-10 19:57:57.420228868+00:00,0
S00010395,52:b7:ab:72:c4:76,10.8.10.216,D010395,kjones3401,MAB,MobileDevice,SW002/Gi1/0/34,10,2025-12-10 09:38:59+00:00,2025-12-10 11:54:29.700521496+00:00,0
S00010396,ee:c3:00:65:24:38,10.8.10.171,D010396,lharris7598,DOT1X,MobileDevice,SW015/Gi1/0/48,10,2025-12-10 13:42:36+00:00,2025-12-10 16:11:28.810890535+00:00,0
S00010397,02:86:ae:53:5e:c1,10.9.20.143,D010397,ltaylor5562,DOT1X,MobileDevice,SW037/Gi1/0/29,20,2025-12-10 10:45:59+00:00,2025-12-10 13:35:41.845403342+00:00,0
S00010398,16:18:c6:3c:ab:f1,10.9.10.166,D010398,mrodriguez7021,DOT1X,MobileDevice,SW006/Gi1/0/43,10,2025-12-10 12:05:21+00:00,2025-12-10 13:28:26.274549765+00:00,0
S00010399,7a:36:07:74:71:64,10.4.10.84,D010399,mharris1552,DOT1X,CorporatePhone,SW094/Gi1/0/45,10,2025-12-10 09:02:08+00:00,2025-12-10 14:21:09.094588263+00:00,0
S00010400,da:02:b5:72:3a:3c,10.2.20.12,D010400,lthompson1016,DOT1X,MobileDevice,SW072/Gi1/0/25,20,2025-12-10 16:22:05+00:00,2025-12-10 17:50:48.974352138+00:00,0
S00010401,56:00:f8:91:b5:ab,10.3.30.101,D010401,csmith9666,DOT1X,CorporatePhone,SW009/Gi1/0/24,30,2025-12-10 15:58:38+00:00,2025-12-10 17:59:00.653725288+00:00,0
S00010402,c6:7d:cb:35:8c:82,10.5.40.81,D010402,cwhite0756,DOT1X,MobileDevice,SW030/Gi1/0/45,40,2025-12-10 16:07:28+00:00,2025-12-10 17:45:40.354424533+00:00,0
S00010403,6e:b4:f8:0f:df:dd,10.7.60.176,D010403,,MAB,MobileDevice,SW075/Gi1/0/35,60,2025-12-10 11:57:57+00:00,2025-12-10 13:36:30.945735292+00:00,0
S00010404,aa:e0:1e:85:58:d4,10.5.20.122,D010404,lgarcia0388,MAB,CorporatePhone,SW027/Gi1/0/19,20,2025-12-10 09:10:21+00:00,2025-12-10 12:10:26.647333100+00:00,0
S00010405,5e:3d:60:37:d4:30,10.9.50.241,D010405,,DOT1X,CorporatePhone,SW048/Gi1/0/16,50,2025-12-10 10:53:14+00:00,2025-12-10 12:45:53.094243024+00:00,0
S00010406,da:5d:f9:7f:58:16,10.6.60.161,D010406,jhill7567,MAB,CorporatePhone,SW011/Gi1/0/19,60,2025-12-10 12:05:21+00:00,2025-12-10 17:29:58.788361797+00:00,0
S00010407,b6:60:b4:20:5f:43,10.9.50.172,D010407,qlee1888,MAB,MobileDevice,SW090/Gi1/0/13,50,2025-12-10 09:05:03+00:00,2025-12-10 14:45:00.215201835+00:00,0
S00010408,b2:d8:22:13:18:1d,10.1.30.173,D010408,tscott2447,DOT1X,CorporatePhone,SW007/Gi1/0/23,30,2025-12-10 08:03:42+00:00,2025-12-10 09:57:37.529718154+00:00,0
S00010409,1e:47:a0:59:e8:cb,10.1.20.80,D010409,,DOT1X,CorporatePhone,SW010/Gi1/0/33,20,2025-12-10 15:29:39+00:00,2025-12-10 17:34:57.493806235+00:00,0
S00010410,52:fe:65:e8:2d:53,10.2.40.140,D010410,,MAB,MobileDevice,SW023/Gi1/0/34,40,2025-12-10 13:17:49+00:00,2025-12-10 15:48:36.621148764+00:00,0
S00010411,ce:d3:d8:af:75:a0,10.9.50.228,D010411,nclark0854,DOT1X,MobileDevice,SW037/Gi1/0/3,50,2025-12-10 10:49:51+00:00,2025-12-10 14:32:10.395337716+00:00,0
S00010412,f6:1a:94:44:ad:df,10.3.40.248,D010412,cclark3042,MAB,CorporatePhone,SW039/Gi1/0/4,40,2025-12-10 15:46:02+00:00,2025-12-10 19:11:31.344356886+00:00,0
S00010413,1a:fb:88:eb:ca:5c,10.5.30.86,D010413,elee5625,MAB,MobileDevice,SW073/Gi1/0/31,30,2025-12-10 11:22:38+00:00,2025-12-10 14:16:18.722387255+00:00,0
S00010414,aa:e9:39:86:09:a2,10.1.10.174,D010414,,DOT1X,MobileDevice,SW069/Gi1/0/26,10,2025-12-10 13:37:34+00:00,2025-12-10 15:57:50.217657710+00:00,0
S00010415,76:e7:db:f8:ba:f4,10.8.50.29,D010415,pthompson1965,DOT1X,MobileDevice,SW002/Gi1/0/3,50,2025-12-10 16:53:52+00:00,2025-12-10 22:09:33.555484871+00:00,0
S00010416,32:b1:78:f8:4d:60,10.6.50.49,D010416,,DOT1X,CorporatePhone,SW011/Gi1/0/47,50,2025-12-10 10:52:51+00:00,2025-12-10 14:19:02.316691914+00:00,0
S00010417,be:43:df:e5:8f:9b,10.3.40.108,D010417,emiller8078,MAB,MobileDevice,SW032/Gi1/0/47,40,2025-12-10 12:49:14+00:00,2025-12-10 14:24:50.559467445+00:00,0
S00010418,f2:45:ac:d9:06:d8,10.9.10.184,D010418,rrobinson3566,MAB,CorporatePhone,SW037/Gi1/0/4,10,2025-12-10 16:15:44+00:00,2025-12-10 21:04:40.024384504+00:00,0
S00010419,5e:8e:44:ee:e6:12,10.7.30.53,D010419,,DOT1X,CorporatePhone,SW080/Gi1/0/1,30,2025-12-10 08:32:18+00:00,2025-12-10 11:07:40.811743312+00:00,0
S00010420,aa:73:68:3d:70:3b,10.2.50.61,D010420,,DOT1X,CorporatePhone,SW100/Gi1/0/5,50,2025-12-10 15:41:49+00:00,2025-12-10 20:42:41.125503817+00:00,0
S00010421,0e:d2:e6:28:f5:c1,10.8.60.181,D010421,rjones5134,DOT1X,MobileDevice,SW025/Gi1/0/32,60,2025-12-10 10:33:29+00:00,2025-12-10 15:14:24.551151192+00:00,0
S00010422,92:89:90:c3:1c:ac,10.2.30.50,D010422,agonzalez9927,DOT1X,MobileDevice,SW072/Gi1/0/46,30,2025-12-10 15:56:11+00:00,2025-12-10 17:32:24.597394716+00:00,0
S00010423,a2:01:0e:97:fb:45,10.5.60.27,D010423,,DOT1X,CorporatePhone,SW027/Gi1/0/20,60,2025-12-10 13:37:20+00:00,2025-12-10 16:14:56.412987857+00:00,0
S00010424,96:a6:3c:3b:7f:06,10.2.10.161,D010424,hhill6594,DOT1X,MobileDevice,SW100/Gi1/0/40,10,2025-12-10 14:39:27+00:00,2025-12-10 18:48:44.263181196+00:00,0
S00010425,5e:68:0d:0c:ae:72,10.10.10.130,D010425,ewilson0076,DOT1X,MobileDevice,SW064/Gi1/0/11,10,2025-12-10 09:43:32+00:00,2025-12-10 14:27:28.041623220+00:00,0
S00010426,5a:43:a6:2a:3f:e6,10.3.50.133,D010426,owright6386,MAB,CorporatePhone,SW009/Gi1/0/1,50,2025-12-10 08:46:43+00:00,2025-12-10 11:56:19.577774191+00:00,0
S00010427,9a:10:08:81:2a:3d,10.1.60.142,D010427,arodriguez4377,MAB,CorporatePhone,SW010/Gi1/0/24,60,2025-12-10 12:41:30+00:00,2025-12-10 16:30:19.366432659+00:00,0
S00010428,d2:55:eb:f0:57:aa,10.7.10.237,D010428,rnguyen4502,DOT1X,MobileDevice,SW040/Gi1/0/22,10,2025-12-10 13:14:58+00:00,2025-12-10 14:41:56.294172990+00:00,0
S00010429,72:82:c4:6d:73:5c,10.8.10.237,D010429,rmiller9873,MAB,MobileDevice,SW043/Gi1/0/48,10,2025-12-10 10:05:09+00:00,2025-12-10 11:06:13.279289145+00:00,0
S00010430,c2:24:73:2d:87:83,10.2.60.149,D010430,,DOT1X,MobileDevice,SW023/Gi1/0/15,60,2025-12-10 12:59:59+00:00,2025-12-10 15:10:17.717761434+00:00,0
S00010431,12:73:8e:b2:b9:17,10.3.60.167,D010431,eking1271,MAB,MobileDevice,SW009/Gi1/0/21,60,2025-12-10 11:02:05+00:00,2025-12-10 14:31:31.430136400+00:00,0
S00010432,7a:e9:84:2f:37:5e,10.3.30.135,D010432,hmoore1646,MAB,CorporatePhone,SW096/Gi1/0/9,30,2025-12-10 16:22:54+00:00,2025-12-10 20:09:10.567416595+00:00,0
S00010433,62:39:a5:2b:ad:c7,10.2.10.97,D010433,jdavis1036,MAB,MobileDevice,SW072/Gi1/0/20,10,2025-12-10 11:37:42+00:00,2025-12-10 12:53:53.098474035+00:00,0
S00010434,96:dd:50:74:62:5e,10.9.30.42,D010434,arodriguez2180,DOT1X,CorporatePhone,SW093/Gi1/0/3,30,2025-12-10 15:12:54+00:00,2025-12-10 20:50:41.501148968+00:00,0
S00010435,a6:b3:64:28:f6:d9,10.9.50.165,D010435,slewis1350,MAB,CorporatePhone,SW028/Gi1/0/17,50,2025-12-10 09:28:44+00:00,2025-12-10 11:07:57.033422216+00:00,0
S00010436,56:80:29:8d:4f:0f,10.8.20.216,D010436,rrodriguez7243,MAB,MobileDevice,SW059/Gi1/0/12,20,2025-12-10 10:12:17+00:00,2025-12-10 15:34:14.098111839+00:00,0
S00010437,2e:13:ed:fd:dd:72,10.5.20.178,D010437,awright1295,MAB,CorporatePhone,SW065/Gi1/0/19,20,2025-12-10 14:39:31+00:00,2025-12-10 20:23:36.484892815+00:00,0
S00010438,92:c7:4d:86:93:70,10.5.30.86,D010438,eallen8906,DOT1X,MobileDevice,SW031/Gi1/0/32,30,2025-12-10 14:49:03+00:00,2025-12-10 18:14:32.428164148+00:00,0
S00010439,3e:0f:96:8b:f5:92,10.4.30.156,D010439,ctaylor8293,DOT1X,MobileDevice,SW066/Gi1/0/38,30,2025-12-10 14:02:12+00:00,2025-12-10 19:05:14.293301757+00:00,0
S00010440,06:66:83:58:08:78,10.1.50.110,D010440,,DOT1X,MobileDevice,SW056/Gi1/0/15,50,2025-12-10 11:23:04+00:00,2025-12-10 15:07:21.052669920+00:00,0
S00010441,c6:ea:5d:ef:91:c1,10.4.30.243,D010441,jjones3095,DOT1X,MobileDevice,SW088/Gi1/0/42,30,2025-12-10 16:55:21+00:00,2025-12-10 18:22:03.198937940+00:00,0
S00010442,ea:b9:2b:ba:57:a9,10.9.40.130,D010442,mhernandez3789,MAB,MobileDevice,SW090/Gi1/0/15,40,2025-12-10 11:25:13+00:00,2025-12-10 13:12:59.639921671+00:00,0
S00010443,d2:9b:0c:fa:b7:00,10.9.30.122,D010443,mtaylor9336,MAB,MobileDevice,SW095/Gi1/0/4,30,2025-12-10 09:01:23+00:00,2025-12-10 12:29:38.151540036+00:00,0
S00010444,e2:29:79:b6:84:e8,10.8.40.239,D010444,itorres2783,DOT1X,MobileDevice,SW059/Gi1/0/13,40,2025-12-10 16:12:50+00:00,2025-12-10 18:54:43.627335206+00:00,0
S00010445,ce:59:01:2d:a3:2e,10.1.50.55,D010445,jmoore6301,DOT1X,CorporatePhone,SW007/Gi1/0/12,50,2025-12-10 12:55:24+00:00,2025-12-10 17:35:53.542396209+00:00,0
S00010446,6a:42:e9:d9:fa:a4,10.7.10.72,D010446,,MAB,MobileDevice,SW080/Gi1/0/5,10,2025-12-10 08:43:16+00:00,2025-12-10 11:11:33.784846166+00:00,0
S00010447,06:48:f3:22:6d:f0,10.2.10.58,D010447,qflores8709,MAB,MobileDevice,SW041/Gi1/0/32,10,2025-12-10 08:39:48+00:00,2025-12-10 10:01:56.958507470+00:00,0
S00010448,92:77:5e:59:05:56,10.5.60.174,D010448,,DOT1X,MobileDevice,SW073/Gi1/0/29,60,2025-12-10 09:31:49+00:00,2025-12-10 14:30:53.016300694+00:00,0
S00010449,06:bb:4b:02:63:90,10.5.10.174,D010449,,MAB,MobileDevice,SW070/Gi1/0/15,10,2025-12-10 14:38:52+00:00,2025-12-10 18:27:26.466626886+00:00,0
S00010450,02:2f:3d:ee:d6:72,10.1.40.179,D010450,ijones1597,DOT1X,MobileDevice,SW010/Gi1/0/36,40,2025-12-10 11:43:50+00:00,2025-12-10 15:31:27.139821681+00:00,0
S00010451,56:da:94:15:32:df,10.9.60.232,D010451,,DOT1X,CorporatePhone,SW019/Gi1/0/11,60,2025-12-10 10:02:58+00:00,2025-12-10 12:54:18.647965546+00:00,0
S00010452,8e:f0:d3:d3:cd:6d,10.6.40.15,D010452,hclark9450,MAB,CorporatePhone,SW079/Gi1/0/48,40,2025-12-10 11:59:36+00:00,2025-12-10 15:20:58.709426630+00:00,0
S00010453,fe:38:54:bf:0b:d5,10.6.10.68,D010453,lwalker3693,DOT1X,MobileDevice,SW057/Gi1/0/17,10,2025-12-10 13:39:16+00:00,2025-12-10 15:12:49.908764496+00:00,0
S00010454,5a:34:f4:92:00:8f,10.5.20.104,D010454,awilson0853,MAB,CorporatePhone,SW020/Gi1/0/11,20,2025-12-10 16:10:39+00:00,2025-12-10 20:44:44.689732079+00:00,0
S00010455,a6:9e:10:1d:64:5f,10.4.10.60,D010455,njackson4634,MAB,MobileDevice,SW088/Gi1/0/36,10,2025-12-10 15:29:49+00:00,2025-12-10 17:07:29.165351838+00:00,0
S00010456,fa:31:79:c7:26:af,10.9.10.19,D010456,,MAB,MobileDevice,SW090/Gi1/0/8,10,2025-12-10 13:41:53+00:00,2025-12-10 18:39:56.718712438+00:00,0
S00010457,ce:81:ec:55:9d:e3,10.6.30.67,D010457,cperez0233,DOT1X,MobileDevice,SW021/Gi1/0/47,30,2025-12-10 08:55:59+00:00,2025-12-10 12:07:41.103373722+00:00,0
S00010458,8e:fb:86:c0:23:ff,10.5.30.44,D010458,handerson4117,DOT1X,MobileDevice,SW031/Gi1/0/34,30,2025-12-10 13:09:03+00:00,2025-12-10 14:20:54.814637480+00:00,0
S00010459,0a:e1:b8:21:a9:bd,10.9.40.236,D010459,amoore7187,MAB,CorporatePhone,SW019/Gi1/0/10,40,2025-12-10 15:31:39+00:00,2025-12-10 21:05:22.991110591+00:00,0
S00010460,b6:a8:e5:68:65:c8,10.8.50.28,D010460,,MAB,CorporatePhone,SW059/Gi1/0/16,50,2025-12-10 14:27:15+00:00,2025-12-10 19:53:54.130907888+00:00,0
S00010461,5a:c8:ba:46:09:a7,10.7.40.61,D010461,,MAB,CorporatePhone,SW080/Gi1/0/47,40,2025-12-10 11:32:52+00:00,2025-12-10 13:01:44.358753812+00:00,0
S00010462,62:d7:ae:f7:ec:bc,10.9.40.70,D010462,krobinson0633,DOT1X,MobileDevice,SW028/Gi1/0/25,40,2025-12-10 08:35:43+00:00,2025-12-10 09:51:37.609356959+00:00,0
S00010463,a2:98:1c:53:2e:b0,10.5.50.180,D010463,lwright7597,DOT1X,MobileDevice,SW004/Gi1/0/27,50,2025-12-10 16:50:03+00:00,2025-12-10 19:15:19.029181308+00:00,0
S00010464,62:17:b3:56:7a:71,10.8.20.176,D010464,qgarcia1322,DOT1X,CorporatePhone,SW002/Gi1/0/35,20,2025-12-10 12:45:01+00:00,2025-12-10 15:45:42.641558484+00:00,0
S00010465,82:7c:de:5e:da:e1,10.5.30.218,D010465,dthomas5974,DOT1X,CorporatePhone,SW027/Gi1/0/13,30,2025-12-10 09:46:21+00:00,2025-12-10 13:32:07.988686620+00:00,0
S00010466,2a:87:49:51:a8:3a,10.10.40.45,D010466,kdavis7015,DOT1X,MobileDevice,SW081/Gi1/0/21,40,2025-12-10 14:10:10+00:00,2025-12-10 18:35:55.360503220+00:00,0
S00010467,da:bd:d1:4f:2d:c9,10.1.50.214,D010467,,MAB,CorporatePhone,SW036/Gi1/0/21,50,2025-12-10 13:50:19+00:00,2025-12-10 19:42:49.651141856+00:00,0
S00010468,62:e5:eb:43:a3:d7,10.7.30.104,D010468,,DOT1X,CorporatePhone,SW075/Gi1/0/18,30,2025-12-10 15:40:38+00:00,2025-12-10 19:28:26.409522620+00:00,0
S00010469,12:7f:32:bc:13:86,10.9.40.207,D010469,enguyen4673,DOT1X,CorporatePhone,SW093/Gi1/0/16,40,2025-12-10 09:25:55+00:00,2025-12-10 13:15:37.678715821+00:00,0
S00010470,4e:5a:a6:26:5c:7f,10.4.20.147,D010470,cjackson1827,MAB,CorporatePhone,SW094/Gi1/0/22,20,2025-12-10 08:08:53+00:00,2025-12-10 13:55:13.751496957+00:00,0
S00010471,0a:f7:f9:4a:b2:96,10.5.20.126,D010471,awalker2892,MAB,CorporatePhone,SW031/Gi1/0/38,20,2025-12-10 14:49:22+00:00,2025-12-10 17:40:47.781300269+00:00,0
S00010472,66:68:1c:a1:65:84,10.8.50.59,D010472,canderson3108,DOT1X,CorporatePhone,SW059/Gi1/0/22,50,2025-12-10 10:22:55+00:00,2025-12-10 16:05:57.798452700+00:00,0
S00010473,e2:5e:cc:db:22:65,10.5.60.18,D010473,,MAB,MobileDevice,SW076/Gi1/0/5,60,2025-12-10 13:03:34+00:00,2025-12-10 15:49:11.675189555+00:00,0
S00010474,c2:cb:af:cf:07:32,10.9.20.72,D010474,lhernandez8762,DOT1X,CorporatePhone,SW019/Gi1/0/1,20,2025-12-10 09:55:15+00:00,2025-12-10 14:37:15.689474322+00:00,0
S00010475,b6:84:07:f2:bd:a7,10.5.60.63,D010475,iperez9097,DOT1X,MobileDevice,SW073/Gi1/0/2,60,2025-12-10 10:56:40+00:00,2025-12-10 15:30:45.724643026+00:00,0
S00010476,22:13:8e:e5:3f:0c,10.6.40.143,D010476,mlewis3919,DOT1X,CorporatePhone,SW017/Gi1/0/10,40,2025-12-10 15:45:46+00:00,2025-12-10 21:00:00.202497799+00:00,0
S00010477,66:a6:0d:da:ac:93,10.8.60.181,D010477,,MAB,MobileDevice,SW059/Gi1/0/37,60,2025-12-10 08:16:50+00:00,2025-12-10 10:10:54.732260328+00:00,0
S00010478,8a:48:66:54:43:db,10.3.50.177,D010478,escott0034,MAB,MobileDevice,SW039/Gi1/0/30,50,2025-12-10 11:32:48+00:00,2025-12-10 15:05:48.602953509+00:00,0
S00010479,e2:23:a5:11:cb:41,10.9.10.209,D010479,mmartin1511,MAB,MobileDevice,SW038/Gi1/0/17,10,2025-12-10 11:04:56+00:00,2025-12-10 12:05:30.232960577+00:00,0
S00010480,3a:3e:d6:c4:41:d3,10.6.10.124,D010480,,MAB,MobileDevice,SW034/Gi1/0/1,10,2025-12-10 16:32:01+00:00,2025-12-10 21:50:34.009184756+00:00,0
S00010481,ee:1e:fe:31:64:76,10.7.60.67,D010481,hsmith8875,DOT1X,MobileDevice,SW049/Gi1/0/16,60,2025-12-10 15:37:29+00:00,2025-12-10 17:52:56.847527472+00:00,0
S00010482,ee:84:3c:96:a7:b8,10.7.50.97,D010482,lwhite0483,DOT1X,MobileDevice,SW040/Gi1/0/14,50,2025-12-10 14:51:27+00:00,2025-12-10 20:10:59.900300565+00:00,0
S00010483,be:97:4d:59:00:e4,10.8.60.91,D010483,eyoung0307,MAB,MobileDevice,SW025/Gi1/0/24,60,2025-12-10 11:30:13+00:00,2025-12-10 15:01:19.137119729+00:00,0
S00010484,b6:24:5e:2d:50:d5,10.6.10.213,D010484,arodriguez5623,MAB,MobileDevice,SW021/Gi1/0/22,10,2025-12-10 15:45:42+00:00,2025-12-10 20:06:14.044200651+00:00,0
S00010485,36:2e:38:9f:67:f8,10.9.10.166,D010485,pgonzalez7938,DOT1X,MobileDevice,SW048/Gi1/0/9,10,2025-12-10 10:00:13+00:00,2025-12-10 12:12:09.126907780+00:00,0
S00010486,7e:e9:99:1c:84:b3,10.2.50.209,D010486,qrodriguez2987,DOT1X,MobileDevice,SW100/Gi1/0/22,50,2025-12-10 15:32:20+00:00,2025-12-10 19:15:20.755148752+00:00,0
S00010487,f6:52:8f:be:fd:13,10.1.60.79,D010487,crobinson8387,DOT1X,MobileDevice,SW069/Gi1/0/6,60,2025-12-10 13:27:42+00:00,2025-12-10 18:16:42.375960550+00:00,0
S00010488,3a:9f:0c:63:86:ab,10.3.20.75,D010488,lwalker7790,DOT1X,CorporatePhone,SW009/Gi1/0/3,20,2025-12-10 09:25:16+00:00,2025-12-10 13:48:39.523057117+00:00,0
S00010489,8a:2d:4b:6d:d7:97,10.7.60.211,D010489,lnguyen5968,MAB,MobileDevice,SW008/Gi1/0/45,60,2025-12-10 09:35:07+00:00,2025-12-10 13:53:58.196326958+00:00,0
S00010490,3e:ed:db:05:f1:d0,10.3.10.181,D010490,alee8854,DOT1X,CorporatePhone,SW078/Gi1/0/43,10,2025-12-10 08:26:30+00:00,2025-12-10 12:42:07.789754119+00:00,0
S00010491,f6:14:0d:3e:8b:65,10.1.20.20,D010491,,MAB,CorporatePhone,SW056/Gi1/0/48,20,2025-12-10 16:39:38+00:00,2025-12-10 17:51:22.294670535+00:00,0
S00010492,12:ee:9f:61:e7:3b,10.8.10.159,D010492,,MAB,CorporatePhone,SW059/Gi1/0/5,10,2025-12-10 13:16:20+00:00,2025-12-10 14:26:56.501773520+00:00,0
S00010493,fe:52:a9:b4:39:31,10.9.40.15,D010493,hsanchez7476,MAB,CorporatePhone,SW037/Gi1/0/33,40,2025-12-10 08:56:12+00:00,2025-12-10 14:22:12.476805393+00:00,0
S00010494,be:eb:a9:63:40:6b,10.6.30.26,D010494,manderson4089,MAB,MobileDevice,SW057/Gi1/0/43,30,2025-12-10 08:38:51+00:00,2025-12-10 12:40:15.428827052+00:00,0
S00010495,f2:bd:58:2f:14:48,10.10.40.30,D010495,,DOT1X,MobileDevice,SW061/Gi1/0/20,40,2025-12-10 09:18:22+00:00,2025-12-10 14:08:23.920494436+00:00,0
S00010496,e6:fe:09:77:32:cb,10.10.20.25,D010496,amiller7253,MAB,CorporatePhone,SW064/Gi1/0/48,20,2025-12-10 13:08:21+00:00,2025-12-10 18:01:41.903946270+00:00,0
S00010497,a2:ea:0c:73:68:ab,10.3.40.121,D010497,mwhite3102,DOT1X,CorporatePhone,SW096/Gi1/0/47,40,2025-12-10 08:07:18+00:00,2025-12-10 13:24:16.148101740+00:00,0
S00010498,ba:fd:9a:70:c3:1d,10.9.30.10,D010498,rtaylor4108,DOT1X,MobileDevice,SW093/Gi1/0/9,30,2025-12-10 10:07:35+00:00,2025-12-10 15:17:40.713231756+00:00,0
S00010499,f2:02:f7:86:72:b5,10.8.20.142,D010499,ljones3373,MAB,MobileDevice,SW086/Gi1/0/42,20,2025-12-10 16:34:18+00:00,2025-12-10 18:32:30.590148856+00:00,0
S00010500,be:2e:55:79:56:2f,10.2.60.45,D010500,,DOT1X,MobileDevice,SW072/Gi1/0/4,60,2025-12-10 16:32:02+00:00,2025-12-10 20:25:59.547722415+00:00,0
S00010501,fa:e2:12:59:c9:90,10.2.60.69,D010501,ahernandez2710,MAB,CorporatePhone,SW072/Gi1/0/8,60,2025-12-10 15:27:05+00:00,2025-12-10 18:56:37.251756873+00:00,0
S00010502,fa:92:42:4d:ce:2b,10.5.10.38,D010502,nhernandez0413,DOT1X,CorporatePhone,SW027/Gi1/0/6,10,2025-12-10 12:00:40+00:00,2025-12-10 16:38:42.795320478+00:00,0
S00010503,06:29:32:85:5a:2c,10.9.20.70,D010503,clopez5589,DOT1X,CorporatePhone,SW090/Gi1/0/48,20,2025-12-10 11:19:59+00:00,2025-12-10 16:49:03.678802509+00:00,0
S00010504,3e:c7:42:8e:92:25,10.5.20.34,D010504,,MAB,MobileDevice,SW027/Gi1/0/41,20,2025-12-10 13:38:48+00:00,2025-12-10 19:03:05.739784472+00:00,0
S00010505,5a:6e:9c:03:c9:3c,10.10.20.138,D010505,klopez6332,DOT1X,MobileDevice,SW012/Gi1/0/14,20,2025-12-10 09:00:12+00:00,2025-12-10 10:43:16.369439805+00:00,0
S00010506,36:bf:cc:f7:e7:67,10.8.10.106,D010506,msanchez3370,DOT1X,CorporatePhone,SW086/Gi1/0/47,10,2025-12-10 13:22:11+00:00,2025-12-10 17:45:00.734646154+00:00,0
S00010507,c6:5d:ad:30:27:2e,10.2.30.228,D010507,,MAB,CorporatePhone,SW041/Gi1/0/7,30,2025-12-10 08:56:03+00:00,2025-12-10 10:47:51.950729128+00:00,0
S00010508,d2:e0:14:d7:59:6d,10.9.40.183,D010508,hrodriguez4883,DOT1X,MobileDevice,SW048/Gi1/0/29,40,2025-12-10 16:18:30+00:00,2025-12-10 20:16:25.380408706+00:00,0
S00010509,a2:fe:23:1e:62:e9,10.5.30.107,D010509,hyoung5937,DOT1X,MobileDevice,SW065/Gi1/0/42,30,2025-12-10 09:52:46+00:00,2025-12-10 12:01:40.019403448+00:00,0
S00010510,12:4f:a9:3a:7a:93,10.2.40.119,D010510,staylor1371,DOT1X,MobileDevice,SW074/Gi1/0/46,40,2025-12-10 15:24:04+00:00,2025-12-10 16:30:10.301934946+00:00,0
S00010511,3e:fa:86:4a:1f:ba,10.3.10.14,D010511,ahernandez5922,MAB,CorporatePhone,SW009/Gi1/0/11,10,2025-12-10 08:41:57+00:00,2025-12-10 09:59:26.344146665+00:00,0
S00010512,12:ef:fd:b7:9b:a0,10.9.60.142,D010512,rjohnson6259,MAB,MobileDevice,SW038/Gi1/0/37,60,2025-12-10 15:07:42+00:00,2025-12-10 18:30:35.909105887+00:00,0
S00010513,fa:22:54:12:c8:8c,10.10.40.143,D010513,,DOT1X,CorporatePhone,SW081/Gi1/0/33,40,2025-12-10 16:31:24+00:00,2025-12-10 19:07:49.377638749+00:00,0
S00010514,da:58:9b:a0:87:59,10.3.50.90,D010514,,MAB,CorporatePhone,SW078/Gi1/0/28,50,2025-12-10 10:53:07+00:00,2025-12-10 16:31:29.539671379+00:00,0
S00010515,06:a0:5c:25:98:33,10.5.30.82,D010515,,MAB,MobileDevice,SW065/Gi1/0/39,30,2025-12-10 09:35:26+00:00,2025-12-10 11:45:20.930083227+00:00,0
S00010516,a6:09:18:fb:b4:1c,10.2.50.167,D010516,,DOT1X,CorporatePhone,SW041/Gi1/0/44,50,2025-12-10 11:08:16+00:00,2025-12-10 16:33:25.336979880+00:00,0
S00010517,8a:49:a4:ae:1c:dc,10.1.40.162,D010517,,DOT1X,CorporatePhone,SW036/Gi1/0/8,40,2025-12-10 12:47:50+00:00,2025-12-10 17:01:29.920046240+00:00,0
