user_id,group_id
U08213,G0012
U08213,G0018
U08214,G0011
U08214,G0004
U08215,G0011
U08215,G0007
U08216,G0011
U08216,G0010
U08216,G0017
U08217,G0011
U08217,G0001
U08218,G0011
U08218,G0004
U08219,G0011
U08219,G0001
U08220,G0011
U08220,G0003
U08220,G0017
U08221,G0011
U08221,G0001
U08222,G0011
U08222,G0006
U08223,G0011
U08223,G0009
U08224,G0011
U08224,G0010
U08225,G0011
U08225,G0003
U08226,G0011
U08226,G0007
U08227,G0011
U08227,G0004
U08228,G0011
U08228,G0004
U08229,G0011
U08229,G0007
U08230,G0011
U08230,G0007
U08231,G0011
U08231,G0006
U08232,G0011
U08232,G0001
U08232,G0015
U08233,G0011
U08233,G0005
U08234,G0011
U08234,G0003
U08235,G0011
U08235,G0001
U08236,G0011
U08236,G0001
U08236,G0013
U08236,G0015
U08237,G0011
U08237,G0005
U08238,G0011
U08238,G0002
U08238,G0016
U08239,G0011
U08239,G0008
U08240,G0011
U08240,G0001
U08241,G0011
U08241,G0003
U08242,G0011
U08242,G0010
U08243,G0011
U08243,G0008
U08244,G0011
U08244,G0006
U08245,G0011
U08245,G0001
U08246,G0011
U08246,G0001
U08246,G0013
U08247,G0011
U08247,G0010
U08248,G0011
U08248,G0008
U08249,G0011
U08249,G0010
U08250,G0011
U08250,G0009
U08251,G0011
U08251,G0001
U08252,G0011
U08252,G0009
U08253,G0011
U08253,G0005
U08254,G0011
U08254,G0007
U08255,G0011
U08255,G0005
U08256,G0011
U08256,G0008
U08257,G0011
U08257,G0009
U08258,G0011
U08258,G0010
U08259,G0011
U08259,G0006
U08259,G0012
U08260,G0011
U08260,G0003
U08261,G0011
U08261,G0007
U08261,G0013
U08262,G0011
U08262,G0005
U08263,G0011
U08263,G0003
U08264,G0011
U08264,G0008
U08265,G0011
U08265,G0001
U08266,G0011
U08266,G0005
U08267,G0011
U08267,G0007
U08268,G0011
U08268,G0010
U08269,G0011
U08269,G0007
U08269,G0015
U08270,G0011
U08270,G0010
U08271,G0011
U08271,G0009
U08272,G0011
U08272,G0003
U08273,G0011
U08273,G0009
U08274,G0011
U08274,G0004
U08275,G0011
U08275,G0007
U08276,G0011
U08276,G0003
U08277,G0011
U08277,G0006
U08277,G0013
U08278,G0011
U08278,G0007
U08279,G0011
U08279,G0010
U08280,G0011
U08280,G0010
U08281,G0011
U08281,G0009
U08282,G0011
U08282,G0006
U08282,G0014
U08283,G0011
U08283,G0009
U08284,G0011
U08284,G0002
U08284,G0016
U08285,G0011
U08285,G0010
U08286,G0011
U08286,G0003
U08287,G0011
U08287,G0005
U08288,G0011
U08288,G0010
U08289,G0011
U08289,G0008
U08290,G0011
U08290,G0009
U08291,G0011
U08291,G0007
U08292,G0011
U08292,G0007
U08293,G0011
U08293,G0002
U08293,G0016
U08294,G0011
U08294,G0010
U08295,G0011
U08295,G0007
U08295,G0013
U08295,G0015
U08296,G0011
U08296,G0007
U08296,G0015
U08297,G0011
U08297,G0005
U08298,G0011
U08298,G0010
U08299,G0011
U08299,G0005
U08300,G0011
U08300,G0002
U08301,G0011
U08301,G0002
U08302,G0011
U08302,G0007
U08303,G0011
U08303,G0008
U08304,G0011
U08304,G0003
U08305,G0011
U08305,G0007
U08306,G0011
U08306,G0010
U08307,G0011
U08307,G0006
U08307,G0017
U08308,G0011
U08308,G0010
U08309,G0011
U08309,G0002
U08309,G0016
U08310,G0011
U08310,G0005
U08311,G0011
U08311,G0006
U08312,G0011
U08312,G0004
U08313,G0011
U08313,G0002
U08314,G0011
U08314,G0005
U08315,G0011
U08315,G0004
U08316,G0011
U08316,G0003
U08317,G0011
U08317,G0004
U08318,G0011
U08318,G0005
U08319,G0011
U08319,G0009
U08320,G0011
U08320,G0005
U08321,G0011
U08321,G0005
U08322,G0011
U08322,G0004
U08323,G0011
U08323,G0006
U08323,G0014
U08323,G0017
U08324,G0011
U08324,G0003
U08325,G0011
U08325,G0009
U08326,G0011
U08326,G0005
U08327,G0011
U08327,G0005
U08328,G0011
U08328,G0001
U08329,G0011
U08329,G0009
U08330,G0011
U08330,G0005
U08331,G0011
U08331,G0002
U08332,G0011
U08332,G0002
U08333,G0011
U08333,G0004
U08334,G0011
U08334,G0008
U08335,G0011
U08335,G0001
U08336,G0011
U08336,G0002
U08336,G0016
U08337,G0011
U08337,G0006
U08337,G0017
U08338,G0011
U08338,G0005
U08339,G0011
U08339,G0010
U08340,G0011
U08340,G0008
U08341,G0011
U08341,G0007
U08342,G0011
U08342,G0004
U08343,G0011
U08343,G0007
U08344,G0011
U08344,G0006
U08345,G0011
U08345,G0003
U08346,G0011
U08346,G0004
U08347,G0011
U08347,G0010
U08348,G0011
U08348,G0006
U08349,G0011
U08349,G0005
U08350,G0011
U08350,G0008
U08351,G0011
U08351,G0003
U08352,G0011
U08352,G0003
U08353,G0011
U08353,G0010
U08354,G0011
U08354,G0009
U08355,G0011
U08355,G0005
U08356,G0011
U08356,G0010
U08356,G0017
U08357,G0011
U08357,G0004
U08358,G0011
U08358,G0007
U08358,G0013
U08359,G0011
U08359,G0001
U08359,G0013
U08360,G0011
U08360,G0007
U08360,G0013
U08361,G0011
U08361,G0002
U08362,G0011
U08362,G0003
U08363,G0011
U08363,G0009
U08364,G0011
U08364,G0003
U08365,G0011
U08365,G0005
U08366,G0011
U08366,G0010
U08367,G0011
U08367,G0010
U08368,G0011
U08368,G0005
U08369,G0011
U08369,G0001
U08370,G0011
U08370,G0003
U08371,G0011
U08371,G0007
U08372,G0011
U08372,G0004
U08373,G0011
U08373,G0008
U08374,G0011
U08374,G0010
U08375,G0011
U08375,G0007
U08376,G0011
U08376,G0007
U08376,G0013
U08377,G0011
U08377,G0006
U08377,G0013
U08377,G0017
U08378,G0011
U08378,G0002
U08379,G0011
U08379,G0006
U08379,G0013
U08379,G0017
U08380,G0011
U08380,G0010
U08381,G0011
U08381,G0007
U08382,G0011
U08382,G0008
U08383,G0011
U08383,G0009
U08384,G0011
U08384,G0004
U08385,G0011
U08385,G0004
U08386,G0011
U08386,G0010
U08386,G0017
U08387,G0011
U08387,G0005
U08388,G0011
U08388,G0008
U08389,G0011
U08389,G0007
U08390,G0011
U08390,G0002
U08390,G0016
U08391,G0011
U08391,G0004
U08392,G0011
U08392,G0004
U08393,G0011
U08393,G0002
U08393,G0016
U08394,G0011
U08394,G0008
U08395,G0011
U08395,G0010
U08396,G0011
U08396,G0010
U08397,G0011
U08397,G0002
U08398,G0011
U08398,G0005
U08399,G0011
U08399,G0003
U08400,G0011
U08400,G0001
U08400,G0013
U08401,G0011
U08401,G0007
U08402,G0011
U08402,G0009
U08403,G0011
U08403,G0001
U08403,G0015
U08404,G0011
U08404,G0007
U08404,G0015
U08405,G0011
U08405,G0001
U08406,G0011
U08406,G0009
U08407,G0011
U08407,G0001
U08408,G0011
U08408,G0005
U08409,G0011
U08409,G0002
U08410,G0011
U08410,G0005
U08411,G0011
U08411,G0005
U08412,G0011
U08412,G0006
U08413,G0011
U08413,G0009
U08414,G0011
U08414,G0010
U08415,G0011
U08415,G0004
U08416,G0011
U08416,G0010
U08417,G0011
U08417,G0005
U08418,G0011
U08418,G0002
U08419,G0011
U08419,G0007
U08419,G0015
U08420,G0011
U08420,G0008
U08421,G0011
U08421,G0004
U08422,G0011
U08422,G0006
U08423,G0011
U08423,G0005
U08424,G0011
U08424,G0002
U08425,G0011
U08425,G0004
U08425,G0015
U08426,G0011
U08426,G0005
U08427,G0011
U08427,G0004
U08428,G0011
U08428,G0010
U08429,G0011
U08429,G0004
U08430,G0011
U08430,G0007
U08431,G0011
U08431,G0001
U08432,G0011
U08432,G0004
U08433,G0011
U08433,G0009
U08434,G0011
U08434,G0009
U08435,G0011
U08435,G0010
U08436,G0011
U08436,G0001
U08436,G0013
U08437,G0011
U08437,G0009
U08438,G0011
U08438,G0003
U08439,G0011
U08439,G0001
U08440,G0011
U08440,G0001
U08440,G0015
U08441,G0011
U08441,G0008
U08442,G0011
U08442,G0006
U08442,G0012
U08443,G0011
U08443,G0006
U08444,G0011
U08444,G0009
U08445,G0011
U08445,G0001
U08446,G0011
U08446,G0001
U08447,G0011
U08447,G0010
U08448,G0011
U08448,G0007
U08449,G0011
U08449,G0008
U08450,G0011
U08450,G0006
U08451,G0011
U08451,G0002
U08452,G0011
U08452,G0006
U08453,G0011
U08453,G0010
U08454,G0011
U08454,G0002
U08454,G0016
U08455,G0011
U08455,G0002
U08456,G0011
U08456,G0004
U08457,G0011
U08457,G0005
U08458,G0011
U08458,G0007
U08459,G0011
U08459,G0002
U08460,G0011
U08460,G0010
U08461,G0011
U08461,G0002
U08461,G0016
U08462,G0011
U08462,G0003
U08463,G0011
U08463,G0010
U08464,G0011
U08464,G0004
U08465,G0011
U08465,G0006
U08465,G0013
U08465,G0014
U08466,G0011
U08466,G0005
U08467,G0011
U08467,G0003
U08468,G0011
U08468,G0006
U08468,G0012
U08468,G0013
U08469,G0011
U08469,G0008
U08470,G0011
U08470,G0001
U08471,G0011
U08471,G0009
U08472,G0011
U08472,G0002
U08472,G0016
U08473,G0011
U08473,G0010
U08474,G0011
U08474,G0010
U08475,G0011
U08475,G0010
U08476,G0011
U08476,G0007
U08477,G0011
U08477,G0010
U08477,G0017
U08478,G0011
U08478,G0009
U08479,G0011
U08479,G0007
U08479,G0013
U08480,G0011
U08480,G0009
U08481,G0011
U08481,G0004
U08482,G0011
U08482,G0009
U08483,G0011
U08483,G0010
U08483,G0017
U08484,G0011
U08484,G0007
U08485,G0011
U08485,G0002
U08486,G0011
U08486,G0003
U08487,G0011
U08487,G0002
U08488,G0011
U08488,G0006
U08489,G0011
U08489,G0005
U08490,G0011
U08490,G0009
U08491,G0011
U08491,G0003
U08492,G0011
U08492,G0002
U08493,G0011
U08493,G0007
U08494,G0011
U08494,G0002
U08495,G0011
U08495,G0010
U08496,G0011
U08496,G0001
U08497,G0011
U08497,G0005
U08498,G0011
U08498,G0010
U08499,G0011
U08499,G0006
U08500,G0011
U08500,G0009
U08501,G0011
U08501,G0005
U08502,G0011
U08502,G0008
U08503,G0011
U08503,G0008
U08504,G0011
U08504,G0006
U08504,G0013
U08505,G0011
U08505,G0002
U08506,G0011
U08506,G0010
U08507,G0011
U08507,G0001
U08508,G0011
U08508,G0004
U08509,G0011
U08509,G0007
U08510,G0011
U08510,G0008
U08511,G0011
U08511,G0006
U08512,G0011
U08512,G0005
U08513,G0011
U08513,G0005
U08514,G0011
U08514,G0010
U08515,G0011
U08515,G0004
U08515,G0015
U08516,G0011
U08516,G0009
U08517,G0011
U08517,G0001
U08518,G0011
U08518,G0007
U08519,G0011
U08519,G0007
U08520,G0011
U08520,G0007
U08520,G0013
U08521,G0011
U08521,G0005
U08522,G0011
U08522,G0007
U08523,G0011
U08523,G0005
U08524,G0011
U08524,G0006
U08525,G0011
U08525,G0009
U08526,G0011
U08526,G0007
U08527,G0011
U08527,G0008
U08528,G0011
U08528,G0010
U08528,G0017
U08529,G0011
U08529,G0003
U08530,G0011
U08530,G0006
U08531,G0011
U08531,G0007
U08531,G0013
U08531,G0015
U08532,G0011
U08532,G0007
U08533,G0011
U08533,G0002
U08533,G0016
U08534,G0011
U08534,G0008
U08535,G0011
U08535,G0002
U08536,G0011
U08536,G0005
U08537,G0011
U08537,G0008
U08538,G0011
U08538,G0003
U08539,G0011
U08539,G0002
U08539,G0016
U08540,G0011
U08540,G0007
U08541,G0011
U08541,G0003
U08542,G0011
U08542,G0009
U08543,G0011
U08543,G0009
U08544,G0011
U08544,G0004
U08545,G0011
U08545,G0008
U08546,G0011
U08546,G0003
U08547,G0011
U08547,G0010
U08548,G0011
U08548,G0003
U08549,G0011
U08549,G0009
U08550,G0011
U08550,G0008
U08551,G0011
U08551,G0004
U08552,G0011
U08552,G0009
U08553,G0011
U08553,G0007
U08554,G0011
U08554,G0007
U08555,G0011
U08555,G0004
U08556,G0011
U08556,G0003
U08557,G0011
U08557,G0007
U08557,G0013
U08558,G0011
U08558,G0001
U08558,G0013
U08559,G0011
U08559,G0004
U08560,G0011
U08560,G0002
U08560,G0016
U08561,G0011
U08561,G0001
U08561,G0014
U08562,G0011
U08562,G0001
U08563,G0011
U08563,G0001
U08564,G0011
U08564,G0010
U08565,G0011
U08565,G0008
U08566,G0011
U08566,G0010
U08567,G0011
U08567,G0001
U08568,G0011
U08568,G0010
U08569,G0011
U08569,G0006
U08570,G0011
U08570,G0008
U08571,G0011
U08571,G0009
U08572,G0011
U08572,G0003
U08573,G0011
U08573,G0008
U08574,G0011
U08574,G0007
U08575,G0011
U08575,G0005
U08576,G0011
U08576,G0005
U08577,G0011
U08577,G0003
U08578,G0011
U08578,G0002
U08578,G0016
U08579,G0011
U08579,G0010
U08580,G0011
U08580,G0008
U08581,G0011
U08581,G0006
U08581,G0012
U08581,G0014
U08582,G0011
U08582,G0007
U08583,G0011
U08583,G0005
U08584,G0011
U08584,G0003
U08585,G0011
U08585,G0010
U08586,G0011
U08586,G0010
U08587,G0011
U08587,G0003
U08588,G0011
U08588,G0009
U08589,G0011
U08589,G0005
U08590,G0011
U08590,G0008
U08591,G0011
U08591,G0002
U08591,G0016
U08592,G0011
U08592,G0005
U08593,G0011
U08593,G0002
U08593,G0016
U08594,G0011
U08594,G0009
U08595,G0011
U08595,G0004
U08596,G0011
U08596,G0003
U08597,G0011
U08597,G0007
U08598,G0011
U08598,G0010
U08599,G0011
U08599,G0004
U08599,G0015
U08600,G0011
U08600,G0008
U08601,G0011
U08601,G0007
U08601,G0015
U08602,G0011
U08602,G0005
U08603,G0011
U08603,G0009
U08604,G0011
U08604,G0002
U08604,G0016
U08605,G0011
U08605,G0009
U08606,G0011
U08606,G0005
U08607,G0011
U08607,G0001
U08608,G0011
U08608,G0010
U08609,G0011
U08609,G0008
U08610,G0011
U08610,G0009
U08611,G0011
U08611,G0002
U08612,G0011
U08612,G0008
U08613,G0011
U08613,G0007
U08614,G0011
U08614,G0010
U08615,G0011
U08615,G0004
U08615,G0015
U08616,G0011
U08616,G0010
U08617,G0011
U08617,G0008
U08618,G0011
U08618,G0003
U08618,G0017
U08619,G0011
U08619,G0003
U08620,G0011
U08620,G0010
U08621,G0011
U08621,G0007
U08622,G0011
U08622,G0002
U08622,G0016
U08623,G0011
U08623,G0002
U08623,G0016
U08624,G0011
U08624,G0009
U08625,G0011
U08625,G0002
U08626,G0011
U08626,G0003
U08627,G0011
U08627,G0007
U08627,G0015
U08628,G0011
U08628,G0009
U08629,G0011
U08629,G0004
U08630,G0011
U08630,G0007
U08630,G0015
U08631,G0011
U08631,G0008
U08632,G0011
U08632,G0007
U08633,G0011
U08633,G0007
U08634,G0011
U08634,G0003
U08635,G0011
U08635,G0007
U08636,G0011
U08636,G0001
U08637,G0011
U08637,G0008
U08638,G0011
U08638,G0008
U08639,G0011
U08639,G0008
U08640,G0011
U08640,G0001
U08641,G0011
U08641,G0010
U08642,G0011
U08642,G0005
U08643,G0011
U08643,G0001
U08644,G0011
U08644,G0006
U08645,G0011
U08645,G0006
U08645,G0013
U08646,G0011
U08646,G0005
U08647,G0011
U08647,G0008
U08648,G0011
U08648,G0006
U08648,G0012
U08649,G0011
U08649,G0003
U08650,G0011
U08650,G0007
U08651,G0011
U08651,G0003
U08652,G0011
U08652,G0002
U08653,G0011
U08653,G0003
U08654,G0011
U08654,G0010
U08655,G0011
U08655,G0006
U08656,G0011
U08656,G0004
U08656,G0015
U08657,G0011
U08657,G0004
U08658,G0011
U08658,G0009
U08659,G0011
U08659,G0007
U08659,G0015
U08660,G0011
U08660,G0008
U08661,G0011
U08661,G0007
U08662,G0011
U08662,G0010
U08663,G0011
U08663,G0007
U08664,G0011
U08664,G0005
U08665,G0011
U08665,G0003
U08666,G0011
U08666,G0001
U08667,G0011
U08667,G0008
U08668,G0011
U08668,G0010
U08669,G0011
U08669,G0007
U08670,G0011
U08670,G0005
U08671,G0011
U08671,G0002
U08672,G0011
U08672,G0007
U08673,G0011
U08673,G0003
U08674,G0011
U08674,G0007
U08675,G0011
U08675,G0004
U08676,G0011
U08676,G0009
U08677,G0011
U08677,G0010
U08678,G0011
U08678,G0003
U08679,G0011
U08679,G0004
U08680,G0011
U08680,G0010
U08681,G0011
U08681,G0001
U08682,G0011
U08682,G0006
U08683,G0011
U08683,G0002
U08684,G0011
U08684,G0005
U08685,G0011
U08685,G0001
U08686,G0011
U08686,G0002
U08687,G0011
U08687,G0005
U08688,G0011
U08688,G0001
U08689,G0011
U08689,G0008
U08690,G0011
U08690,G0006
U08691,G0011
U08691,G0005
U08692,G0011
U08692,G0005
U08693,G0011
U08693,G0009
U08694,G0011
U08694,G0009
U08695,G0011
U08695,G0001
U08696,G0011
U08696,G0007
U08696,G0013
U08697,G0011
U08697,G0005
U08698,G0011
U08698,G0008
U08699,G0011
U08699,G0008
U08700,G0011
U08700,G0008
U08701,G0011
U08701,G0007
U08701,G0013
U08701,G0015
U08702,G0011
U08702,G0003
U08703,G0011
U08703,G0009
U08704,G0011
U08704,G0008
U08705,G0011
U08705,G0003
U08706,G0011
U08706,G0003
U08707,G0011
U08707,G0006
U08708,G0011
U08708,G0004
U08709,G0011
U08709,G0007
U08710,G0011
U08710,G0005
U08711,G0011
U08711,G0002
U08712,G0011
U08712,G0004
U08713,G0011
U08713,G0009
U08714,G0011
U08714,G0009
U08715,G0011
U08715,G0004
U08716,G0011
U08716,G0008
U08717,G0011
U08717,G0001
U08717,G0015
U08718,G0011
U08718,G0010
U08719,G0011
U08719,G0008
U08720,G0011
U08720,G0001
U08720,G0014
U08721,G0011
U08721,G0008
U08722,G0011
U08722,G0005
U08723,G0011
U08723,G0009
U08724,G0011
U08724,G0003
U08725,G0011
U08725,G0009
U08726,G0011
U08726,G0009
U08727,G0011
U08727,G0003
U08728,G0011
U08728,G0005
U08729,G0011
U08729,G0007
U08729,G0013
U08730,G0011
U08730,G0003
U08731,G0011
U08731,G0010
U08732,G0011
U08732,G0002
U08733,G0011
U08733,G0003
U08734,G0011
U08734,G0006
U08735,G0011
U08735,G0005
U08736,G0011
U08736,G0001
U08736,G0013
U08737,G0011
U08737,G0010
U08738,G0011
U08738,G0003
U08739,G0011
U08739,G0002
U08739,G0016
U08740,G0011
U08740,G0006
U08741,G0011
U08741,G0010
U08742,G0011
U08742,G0001
U08743,G0011
U08743,G0005
U08744,G0011
U08744,G0010
U08745,G0011
U08745,G0009
U08746,G0011
U08746,G0002
U08746,G0016
U08747,G0011
U08747,G0007
U08747,G0015
U08748,G0011
U08748,G0009
U08749,G0011
U08749,G0007
U08750,G0011
U08750,G0007
U08751,G0011
U08751,G0008
U08752,G0011
U08752,G0005
U08753,G0011
U08753,G0001
U08754,G0011
U08754,G0007
U08755,G0011
U08755,G0007
U08756,G0011
U08756,G0009
U08757,G0011
U08757,G0010
U08758,G0011
U08758,G0004
U08759,G0011
U08759,G0010
U08760,G0011
U08760,G0001
U08760,G0013
U08761,G0011
U08761,G0010
U08762,G0011
U08762,G0002
U08762,G0016
U08763,G0011
U08763,G0007
U08763,G0013
U08764,G0011
U08764,G0007
U08764,G0013
U08765,G0011
U08765,G0007
U08766,G0011
U08766,G0010
U08767,G0011
U08767,G0006
U08768,G0011
U08768,G0002
U08769,G0011
U08769,G0007
U08769,G0015
U08770,G0011
U08770,G0003
U08771,G0011
U08771,G0007
U08772,G0011
U08772,G0004
U08773,G0011
U08773,G0001
U08774,G0011
U08774,G0007
U08775,G0011
U08775,G0001
U08776,G0011
U08776,G0004
U08777,G0011
U08777,G0007
U08777,G0013
U08778,G0011
U08778,G0009
U08779,G0011
U08779,G0004
U08780,G0011
U08780,G0003
U08781,G0011
U08781,G0004
U08782,G0011
U08782,G0006
U08782,G0014
U08783,G0011
U08783,G0002
U08783,G0016
U08784,G0011
U08784,G0006
U08785,G0011
U08785,G0009
U08786,G0011
U08786,G0001
U08787,G0011
U08787,G0010
U08788,G0011
U08788,G0006
U08788,G0012
U08789,G0011
U08789,G0007
U08790,G0011
U08790,G0007
U08791,G0011
U08791,G0010
U08792,G0011
U08792,G0007
U08793,G0011
U08793,G0009
U08794,G0011
U08794,G0003
U08795,G0011
U08795,G0003
U08796,G0011
U08796,G0007
U08797,G0011
U08797,G0002
U08798,G0011
U08798,G0002
U08799,G0011
U08799,G0003
U08800,G0011
U08800,G0003
U08801,G0011
U08801,G0001
U08802,G0011
U08802,G0008
U08803,G0011
U08803,G0006
U08804,G0011
U08804,G0003
U08805,G0011
U08805,G0003
U08806,G0011
U08806,G0010
U08807,G0011
U08807,G0010
U08808,G0011
U08808,G0002
U08808,G0016
U08809,G0011
U08809,G0007
U08810,G0011
U08810,G0004
U08811,G0011
U08811,G0004
U08812,G0011
U08812,G0006
U08812,G0013
U08813,G0011
U08813,G0010
U08814,G0011
U08814,G0006
U08815,G0011
U08815,G0010
U08816,G0011
U08816,G0009
U08817,G0011
U08817,G0008
U08818,G0011
U08818,G0008
U08819,G0011
U08819,G0008
U08820,G0011
U08820,G0003
U08821,G0011
U08821,G0010
U08821,G0017
U08822,G0011
U08822,G0010
U08822,G0017
U08823,G0011
U08823,G0007
U08823,G0013
U08824,G0011
U08824,G0008
U08825,G0011
U08825,G0009
U08826,G0011
U08826,G0002
U08827,G0011
U08827,G0001
U08827,G0013
U08828,G0011
U08828,G0010
U08829,G0011
U08829,G0006
U08830,G0011
U08830,G0008
U08831,G0011
U08831,G0006
U08832,G0011
U08832,G0006
U08833,G0011
U08833,G0001
U08833,G0013
U08833,G0014
U08834,G0011
U08834,G0003
U08835,G0011
U08835,G0001
U08836,G0011
U08836,G0005
U08837,G0011
U08837,G0001
U08838,G0011
U08838,G0009
U08839,G0011
U08839,G0003
U08840,G0011
U08840,G0008
U08841,G0011
U08841,G0001
U08842,G0011
U08842,G0001
U08843,G0011
U08843,G0005
U08844,G0011
U08844,G0008
U08845,G0011
U08845,G0009
U08846,G0011
U08846,G0006
U08847,G0011
U08847,G0007
U08848,G0011
U08848,G0007
U08848,G0013
U08849,G0011
U08849,G0007
U08849,G0013
U08850,G0011
U08850,G0008
U08851,G0011
U08851,G0001
U08851,G0013
U08852,G0011
U08852,G0005
U08853,G0011
U08853,G0009
U08854,G0011
U08854,G0005
U08855,G0011
U08855,G0002
U08856,G0011
U08856,G0007
U08857,G0011
U08857,G0004
U08858,G0011
U08858,G0006
U08859,G0011
U08859,G0006
U08859,G0013
U08860,G0011
U08860,G0007
U08861,G0011
U08861,G0010
U08862,G0011
U08862,G0007
U08863,G0011
U08863,G0010
U08864,G0011
U08864,G0001
U08865,G0011
U08865,G0008
U08866,G0011
U08866,G0005
U08867,G0011
U08867,G0008
U08868,G0011
U08868,G0001
U08869,G0011
U08869,G0006
U08870,G0011
U08870,G0001
U08871,G0011
U08871,G0007
U08872,G0011
U08872,G0003
U08872,G0017
U08873,G0011
U08873,G0002
U08874,G0011
U08874,G0001
U08874,G0013
U08875,G0011
U08875,G0003
U08876,G0011
U08876,G0010
U08877,G0011
U08877,G0010
U08878,G0011
U08878,G0001
U08879,G0011
U08879,G0010
U08880,G0011
U08880,G0006
U08881,G0011
U08881,G0004
U08882,G0011
U08882,G0010
U08883,G0011
U08883,G0003
U08884,G0011
U08884,G0002
U08885,G0011
U08885,G0003
U08886,G0011
U08886,G0002
U08887,G0011
U08887,G0005
U08888,G0011
U08888,G0002
U08888,G0016
U08889,G0011
U08889,G0003
U08890,G0011
U08890,G0004
U08891,G0011
U08891,G0007
U08892,G0011
U08892,G0009
U08893,G0011
U08893,G0001
U08894,G0011
U08894,G0007
U08894,G0013
U08895,G0011
U08895,G0002
U08895,G0016
U08896,G0011
U08896,G0010
U08897,G0011
U08897,G0003
U08897,G0017
U08898,G0011
U08898,G0009
U08899,G0011
U08899,G0008
U08900,G0011
U08900,G0004
U08901,G0011
U08901,G0004
U08902,G0011
U08902,G0004
U08903,G0011
U08903,G0005
U08904,G0011
U08904,G0005
U08905,G0011
U08905,G0007
U08906,G0011
U08906,G0005
U08907,G0011
U08907,G0008
U08908,G0011
U08908,G0005
U08909,G0011
U08909,G0004
U08910,G0011
U08910,G0004
U08911,G0011
U08911,G0008
U08912,G0011
U08912,G0002
U08913,G0011
U08913,G0003
U08914,G0011
U08914,G0004
U08915,G0011
U08915,G0007
U08916,G0011
U08916,G0002
U08917,G0011
U08917,G0005
U08918,G0011
U08918,G0007
U08919,G0011
U08919,G0010
U08920,G0011
U08920,G0005
U08921,G0011
U08921,G0010
U08921,G0017
U08922,G0011
U08922,G0007
U08923,G0011
U08923,G0008
U08924,G0011
U08924,G0003
U08925,G0011
U08925,G0010
U08925,G0017
U08926,G0011
U08926,G0003
U08927,G0011
U08927,G0002
U08927,G0016
U08928,G0011
U08928,G0001
U08929,G0011
U08929,G0007
U08930,G0011
U08930,G0007
U08931,G0011
U08931,G0002
U08932,G0011
U08932,G0009
U08933,G0011
U08933,G0003
U08934,G0011
U08934,G0007
U08935,G0011
U08935,G0006
U08936,G0011
U08936,G0006
U08936,G0012
U08936,G0014
U08937,G0011
U08937,G0008
U08938,G0011
U08938,G0010
U08939,G0011
U08939,G0008
U08940,G0011
U08940,G0010
U08941,G0011
U08941,G0009
U08942,G0011
U08942,G0004
U08943,G0011
U08943,G0006
U08943,G0013
U08944,G0011
U08944,G0002
U08945,G0011
U08945,G0010
U08946,G0011
U08946,G0010
U08947,G0011
U08947,G0009
U08948,G0011
U08948,G0008
U08949,G0011
U08949,G0009
U08950,G0011
U08950,G0008
U08951,G0011
U08951,G0003
U08951,G0017
U08952,G0011
U08952,G0003
U08953,G0011
U08953,G0006
U08953,G0017
U08954,G0011
U08954,G0005
U08955,G0011
U08955,G0008
U08956,G0011
U08956,G0008
U08957,G0011
U08957,G0010
U08958,G0011
U08958,G0008
U08959,G0011
U08959,G0001
U08960,G0011
U08960,G0004
U08961,G0011
U08961,G0004
U08962,G0011
U08962,G0007
U08963,G0011
U08963,G0004
U08964,G0011
U08964,G0010
U08965,G0011
U08965,G0003
U08966,G0011
U08966,G0005
U08967,G0011
U08967,G0009
U08968,G0011
U08968,G0004
U08969,G0011
U08969,G0001
U08970,G0011
U08970,G0004
U08971,G0011
U08971,G0004
U08972,G0011
U08972,G0007
U08972,G0013
U08973,G0011
U08973,G0008
U08974,G0011
U08974,G0006
U08974,G0012
U08975,G0011
U08975,G0005
U08976,G0011
U08976,G0006
U08976,G0014
U08977,G0011
U08977,G0002
U08977,G0016
U08978,G0011
U08978,G0002
U08979,G0011
U08979,G0007
U08980,G0011
U08980,G0009
U08981,G0011
U08981,G0006
U08982,G0011
U08982,G0001
U08982,G0013
U08982,G0014
U08983,G0011
U08983,G0010
U08984,G0011
U08984,G0004
U08985,G0011
U08985,G0008
U08986,G0011
U08986,G0009
U08987,G0011
U08987,G0010
U08988,G0011
U08988,G0002
U08988,G0016
U08989,G0011
U08989,G0002
U08990,G0011
U08990,G0007
U08990,G0015
U08991,G0011
U08991,G0008
U08992,G0011
U08992,G0009
U08993,G0011
U08993,G0006
U08994,G0011
U08994,G0002
U08995,G0011
U08995,G0008
U08996,G0011
U08996,G0007
U08996,G0015
U08997,G0011
U08997,G0005
U08998,G0011
U08998,G0007
U08998,G0013
U08999,G0011
U08999,G0003
U09000,G0011
U09000,G0009
U09001,G0011
U09001,G0001
U09002,G0011
U09002,G0009
U09003,G0011
U09003,G0009
U09004,G0011
U09004,G0007
U09005,G0011
U09005,G0009
U09006,G0011
U09006,G0010
U09007,G0011
U09007,G0002
U09007,G0016
U09008,G0011
U09008,G0006
U09009,G0011
U09009,G0007
U09010,G0011
U09010,G0010
U09011,G0011
U09011,G0008
U09012,G0011
U09012,G0006
U09012,G0014
U09012,G0017
U09013,G0011
U09013,G0006
U09013,G0013
U09014,G0011
U09014,G0002
U09014,G0016
U09015,G0011
U09015,G0004
