switch_id,interface,if_role,admin_state,port_channel
SW050,Gi1/0/44,access,down,
SW050,Gi1/0/45,access,down,
SW050,Gi1/0/46,access,down,
SW050,Gi1/0/47,access,down,
SW050,Gi1/0/48,access,down,
SW050,Te1/1/1,uplink,up,Po1
SW050,Te1/1/2,uplink,up,Po1
SW050,Te1/1/3,uplink,up,Po1
SW050,Te1/1/4,uplink,up,Po1
SW051,Te1/1/1,core_uplink,up,
SW051,Te1/1/2,core_uplink,up,
SW051,Te1/1/3,core_uplink,up,
SW051,Te1/1/4,core_uplink,up,
SW051,Te1/1/5,core_uplink,up,
SW051,Te1/1/6,core_uplink,up,
SW051,Te1/1/7,core_uplink,up,
SW051,Te1/1/8,core_uplink,up,
SW051,Te1/0/1,access_downlink,up,
SW051,Te1/0/2,access_downlink,up,
SW051,Te1/0/3,access_downlink,up,
SW051,Te1/0/4,access_downlink,up,
SW051,Te1/0/5,access_downlink,up,
SW051,Te1/0/6,access_downlink,up,
SW051,Te1/0/7,access_downlink,up,
SW051,Te1/0/8,access_downlink,up,
SW052,Te1/1/1,core_uplink,up,
SW052,Te1/1/2,core_uplink,up,
SW052,Te1/1/3,core_uplink,up,
SW052,Te1/1/4,core_uplink,up,
SW052,Te1/1/5,core_uplink,up,
SW052,Te1/1/6,core_uplink,up,
SW052,Te1/1/7,core_uplink,up,
SW052,Te1/1/8,core_uplink,up,
SW052,Te1/0/1,access_downlink,up,
SW052,Te1/0/2,access_downlink,up,
SW052,Te1/0/3,access_downlink,up,
SW052,Te1/0/4,access_downlink,up,
SW052,Te1/0/5,access_downlink,up,
SW052,Te1/0/6,access_downlink,up,
SW052,Te1/0/7,access_downlink,up,
SW052,Te1/0/8,access_downlink,up,
SW053,Gi1/0/1,access,down,
SW053,Gi1/0/2,access,down,
SW053,Gi1/0/3,access,down,
SW053,Gi1/0/4,access,down,
SW053,Gi1/0/5,access,down,
SW053,Gi1/0/6,access,down,
SW053,Gi1/0/7,access,down,
SW053,Gi1/0/8,access,down,
SW053,Gi1/0/9,access,down,
SW053,Gi1/0/10,access,down,
SW053,Gi1/0/11,access,down,
SW053,Gi1/0/12,access,down,
SW053,Gi1/0/13,access,down,
SW053,Gi1/0/14,access,down,
SW053,Gi1/0/15,access,down,
SW053,Gi1/0/16,access,down,
SW053,Gi1/0/17,access,down,
SW053,Gi1/0/18,access,down,
SW053,Gi1/0/19,access,down,
SW053,Gi1/0/20,access,down,
SW053,Gi1/0/21,access,down,
SW053,Gi1/0/22,access,down,
SW053,Gi1/0/23,access,down,
SW053,Gi1/0/24,access,down,
SW053,Gi1/0/25,access,down,
SW053,Gi1/0/26,access,down,
SW053,Gi1/0/27,access,down,
SW053,Gi1/0/28,access,down,
SW053,Gi1/0/29,access,down,
SW053,Gi1/0/30,access,down,
SW053,Gi1/0/31,access,down,
SW053,Gi1/0/32,access,down,
SW053,Gi1/0/33,access,down,
SW053,Gi1/0/34,access,down,
SW053,Gi1/0/35,access,down,
SW053,Gi1/0/36,access,down,
SW053,Gi1/0/37,access,down,
SW053,Gi1/0/38,access,down,
SW053,Gi1/0/39,access,down,
SW053,Gi1/0/40,access,down,
SW053,Gi1/0/41,access,down,
SW053,Gi1/0/42,access,down,
SW053,Gi1/0/43,access,down,
SW053,Gi1/0/44,access,down,
SW053,Gi1/0/45,access,down,
SW053,Gi1/0/46,access,down,
SW053,Gi1/0/47,access,down,
SW053,Gi1/0/48,access,down,
SW053,Te1/1/1,uplink,up,Po1
SW053,Te1/1/2,uplink,up,Po1
SW053,Te1/1/3,uplink,up,Po1
SW053,Te1/1/4,uplink,up,Po1
SW054,Te1/1/1,core_uplink,up,
SW054,Te1/1/2,core_uplink,up,
SW054,Te1/1/3,core_uplink,up,
SW054,Te1/1/4,core_uplink,up,
SW054,Te1/1/5,core_uplink,up,
SW054,Te1/1/6,core_uplink,up,
SW054,Te1/1/7,core_uplink,up,
SW054,Te1/1/8,core_uplink,up,
SW054,Te1/0/1,access_downlink,up,
SW054,Te1/0/2,access_downlink,up,
SW054,Te1/0/3,access_downlink,up,
SW054,Te1/0/4,access_downlink,up,
SW054,Te1/0/5,access_downlink,up,
SW054,Te1/0/6,access_downlink,up,
SW054,Te1/0/7,access_downlink,up,
SW054,Te1/0/8,access_downlink,up,
SW055,Gi1/0/1,access,down,
SW055,Gi1/0/2,access,down,
SW055,Gi1/0/3,access,down,
SW055,Gi1/0/4,access,down,
SW055,Gi1/0/5,access,down,
SW055,Gi1/0/6,access,down,
SW055,Gi1/0/7,access,down,
SW055,Gi1/0/8,access,down,
SW055,Gi1/0/9,access,down,
SW055,Gi1/0/10,access,down,
SW055,Gi1/0/11,access,down,
SW055,Gi1/0/12,access,down,
SW055,Gi1/0/13,access,down,
SW055,Gi1/0/14,access,down,
SW055,Gi1/0/15,access,down,
SW055,Gi1/0/16,access,down,
SW055,Gi1/0/17,access,down,
SW055,Gi1/0/18,access,down,
SW055,Gi1/0/19,access,down,
SW055,Gi1/0/20,access,down,
SW055,Gi1/0/21,access,down,
SW055,Gi1/0/22,access,down,
SW055,Gi1/0/23,access,down,
SW055,Gi1/0/24,access,down,
SW055,Gi1/0/25,access,down,
SW055,Gi1/0/26,access,down,
SW055,Gi1/0/27,access,down,
SW055,Gi1/0/28,access,down,
SW055,Gi1/0/29,access,down,
SW055,Gi1/0/30,access,down,
SW055,Gi1/0/31,access,down,
SW055,Gi1/0/32,access,down,
SW055,Gi1/0/33,access,down,
SW055,Gi1/0/34,access,down,
SW055,Gi1/0/35,access,down,
SW055,Gi1/0/36,access,down,
SW055,Gi1/0/37,access,down,
SW055,Gi1/0/38,access,down,
SW055,Gi1/0/39,access,down,
SW055,Gi1/0/40,access,down,
SW055,Gi1/0/41,access,down,
SW055,Gi1/0/42,access,down,
SW055,Gi1/0/43,access,down,
SW055,Gi1/0/44,access,down,
SW055,Gi1/0/45,access,down,
SW055,Gi1/0/46,access,down,
SW055,Gi1/0/47,access,down,
SW055,Gi1/0/48,access,down,
SW055,Te1/1/1,uplink,up,Po1
SW055,Te1/1/2,uplink,up,Po1
SW055,Te1/1/3,uplink,up,Po1
SW055,Te1/1/4,uplink,up,Po1
SW056,Gi1/0/1,access,down,
SW056,Gi1/0/2,access,down,
SW056,Gi1/0/3,access,down,
SW056,Gi1/0/4,access,down,
SW056,Gi1/0/5,access,down,
SW056,Gi1/0/6,access,down,
SW056,Gi1/0/7,access,down,
SW056,Gi1/0/8,access,down,
SW056,Gi1/0/9,access,down,
SW056,Gi1/0/10,access,down,
SW056,Gi1/0/11,access,down,
SW056,Gi1/0/12,access,down,
SW056,Gi1/0/13,access,down,
SW056,Gi1/0/14,access,down,
SW056,Gi1/0/15,access,down,
SW056,Gi1/0/16,access,down,
SW056,Gi1/0/17,access,down,
SW056,Gi1/0/18,access,down,
SW056,Gi1/0/19,access,down,
SW056,Gi1/0/20,access,down,
SW056,Gi1/0/21,access,down,
SW056,Gi1/0/22,access,down,
SW056,Gi1/0/23,access,down,
SW056,Gi1/0/24,access,down,
SW056,Gi1/0/25,access,down,
SW056,Gi1/0/26,access,down,
SW056,Gi1/0/27,access,down,
SW056,Gi1/0/28,access,down,
SW056,Gi1/0/29,access,down,
SW056,Gi1/0/30,access,down,
SW056,Gi1/0/31,access,down,
SW056,Gi1/0/32,access,down,
SW056,Gi1/0/33,access,down,
SW056,Gi1/0/34,access,down,
SW056,Gi1/0/35,access,down,
SW056,Gi1/0/36,access,down,
SW056,Gi1/0/37,access,down,
SW056,Gi1/0/38,access,down,
SW056,Gi1/0/39,access,down,
SW056,Gi1/0/40,access,down,
SW056,Gi1/0/41,access,down,
SW056,Gi1/0/42,access,down,
SW056,Gi1/0/43,access,down,
SW056,Gi1/0/44,access,down,
SW056,Gi1/0/45,access,down,
SW056,Gi1/0/46,access,down,
SW056,Gi1/0/47,access,down,
SW056,Gi1/0/48,access,down,
SW056,Te1/1/1,uplink,up,Po1
SW056,Te1/1/2,uplink,up,Po1
SW056,Te1/1/3,uplink,up,Po1
SW056,Te1/1/4,uplink,up,Po1
SW057,Gi1/0/1,access,down,
SW057,Gi1/0/2,access,down,
SW057,Gi1/0/3,access,down,
SW057,Gi1/0/4,access,down,
SW057,Gi1/0/5,access,down,
SW057,Gi1/0/6,access,down,
SW057,Gi1/0/7,access,down,
SW057,Gi1/0/8,access,down,
SW057,Gi1/0/9,access,down,
SW057,Gi1/0/10,access,down,
SW057,Gi1/0/11,access,down,
SW057,Gi1/0/12,access,down,
SW057,Gi1/0/13,access,down,
SW057,Gi1/0/14,access,down,
SW057,Gi1/0/15,access,down,
SW057,Gi1/0/16,access,down,
SW057,Gi1/0/17,access,down,
SW057,Gi1/0/18,access,down,
SW057,Gi1/0/19,access,down,
SW057,Gi1/0/20,access,down,
SW057,Gi1/0/21,access,down,
SW057,Gi1/0/22,access,down,
SW057,Gi1/0/23,access,down,
SW057,Gi1/0/24,access,down,
SW057,Gi1/0/25,access,down,
SW057,Gi1/0/26,access,down,
SW057,Gi1/0/27,access,down,
SW057,Gi1/0/28,access,down,
SW057,Gi1/0/29,access,down,
SW057,Gi1/0/30,access,down,
SW057,Gi1/0/31,access,down,
SW057,Gi1/0/32,access,down,
SW057,Gi1/0/33,access,down,
SW057,Gi1/0/34,access,down,
SW057,Gi1/0/35,access,down,
SW057,Gi1/0/36,access,down,
SW057,Gi1/0/37,access,down,
SW057,Gi1/0/38,access,down,
SW057,Gi1/0/39,access,down,
SW057,Gi1/0/40,access,down,
SW057,Gi1/0/41,access,down,
SW057,Gi1/0/42,access,down,
SW057,Gi1/0/43,access,down,
SW057,Gi1/0/44,access,down,
SW057,Gi1/0/45,access,down,
SW057,Gi1/0/46,access,down,
SW057,Gi1/0/47,access,down,
SW057,Gi1/0/48,access,down,
SW057,Te1/1/1,uplink,up,Po1
SW057,Te1/1/2,uplink,up,Po1
SW057,Te1/1/3,uplink,up,Po1
SW057,Te1/1/4,uplink,up,Po1
SW058,Te1/1/1,core_uplink,up,
SW058,Te1/1/2,core_uplink,up,
SW058,Te1/1/3,core_uplink,up,
SW058,Te1/1/4,core_uplink,up,
SW058,Te1/1/5,core_uplink,up,
SW058,Te1/1/6,core_uplink,up,
SW058,Te1/1/7,core_uplink,up,
SW058,Te1/1/8,core_uplink,up,
SW058,Te1/0/1,access_downlink,up,
SW058,Te1/0/2,access_downlink,up,
SW058,Te1/0/3,access_downlink,up,
SW058,Te1/0/4,access_downlink,up,
SW058,Te1/0/5,access_downlink,up,
SW058,Te1/0/6,access_downlink,up,
SW058,Te1/0/7,access_downlink,up,
SW058,Te1/0/8,access_downlink,up,
SW059,Gi1/0/1,access,down,
SW059,Gi1/0/2,access,down,
SW059,Gi1/0/3,access,down,
SW059,Gi1/0/4,access,down,
SW059,Gi1/0/5,access,down,
SW059,Gi1/0/6,access,down,
SW059,Gi1/0/7,access,down,
SW059,Gi1/0/8,access,down,
SW059,Gi1/0/9,access,down,
SW059,Gi1/0/10,access,down,
SW059,Gi1/0/11,access,down,
SW059,Gi1/0/12,access,down,
SW059,Gi1/0/13,access,down,
SW059,Gi1/0/14,access,down,
SW059,Gi1/0/15,access,down,
SW059,Gi1/0/16,access,down,
SW059,Gi1/0/17,access,down,
SW059,Gi1/0/18,access,down,
SW059,Gi1/0/19,access,down,
SW059,Gi1/0/20,access,down,
SW059,Gi1/0/21,access,down,
SW059,Gi1/0/22,access,down,
SW059,Gi1/0/23,access,down,
SW059,Gi1/0/24,access,down,
SW059,Gi1/0/25,access,down,
SW059,Gi1/0/26,access,down,
SW059,Gi1/0/27,access,down,
SW059,Gi1/0/28,access,down,
SW059,Gi1/0/29,access,down,
SW059,Gi1/0/30,access,down,
SW059,Gi1/0/31,access,down,
SW059,Gi1/0/32,access,down,
SW059,Gi1/0/33,access,down,
SW059,Gi1/0/34,access,down,
SW059,Gi1/0/35,access,down,
SW059,Gi1/0/36,access,down,
SW059,Gi1/0/37,access,down,
SW059,Gi1/0/38,access,down,
SW059,Gi1/0/39,access,down,
SW059,Gi1/0/40,access,down,
SW059,Gi1/0/41,access,down,
SW059,Gi1/0/42,access,down,
SW059,Gi1/0/43,access,down,
SW059,Gi1/0/44,access,down,
SW059,Gi1/0/45,access,down,
SW059,Gi1/0/46,access,down,
SW059,Gi1/0/47,access,down,
SW059,Gi1/0/48,access,down,
SW059,Te1/1/1,uplink,up,Po1
SW059,Te1/1/2,uplink,up,Po1
SW059,Te1/1/3,uplink,up,Po1
SW059,Te1/1/4,uplink,up,Po1
SW060,Te1/1/1,core_uplink,up,
SW060,Te1/1/2,core_uplink,up,
SW060,Te1/1/3,core_uplink,up,
SW060,Te1/1/4,core_uplink,up,
SW060,Te1/1/5,core_uplink,up,
SW060,Te1/1/6,core_uplink,up,
SW060,Te1/1/7,core_uplink,up,
SW060,Te1/1/8,core_uplink,up,
SW060,Te1/0/1,access_downlink,up,
SW060,Te1/0/2,access_downlink,up,
SW060,Te1/0/3,access_downlink,up,
SW060,Te1/0/4,access_downlink,up,
SW060,Te1/0/5,access_downlink,up,
SW060,Te1/0/6,access_downlink,up,
SW060,Te1/0/7,access_downlink,up,
SW060,Te1/0/8,access_downlink,up,
SW061,Gi1/0/1,access,down,
SW061,Gi1/0/2,access,down,
SW061,Gi1/0/3,access,down,
SW061,Gi1/0/4,access,down,
SW061,Gi1/0/5,access,down,
SW061,Gi1/0/6,access,down,
SW061,Gi1/0/7,access,down,
SW061,Gi1/0/8,access,down,
SW061,Gi1/0/9,access,down,
SW061,Gi1/0/10,access,down,
SW061,Gi1/0/11,access,down,
SW061,Gi1/0/12,access,down,
SW061,Gi1/0/13,access,down,
SW061,Gi1/0/14,access,down,
SW061,Gi1/0/15,access,down,
SW061,Gi1/0/16,access,down,
SW061,Gi1/0/17,access,down,
SW061,Gi1/0/18,access,down,
SW061,Gi1/0/19,access,down,
SW061,Gi1/0/20,access,down,
SW061,Gi1/0/21,access,down,
SW061,Gi1/0/22,access,down,
SW061,Gi1/0/23,access,down,
SW061,Gi1/0/24,access,down,
SW061,Gi1/0/25,access,down,
SW061,Gi1/0/26,access,down,
SW061,Gi1/0/27,access,down,
SW061,Gi1/0/28,access,down,
SW061,Gi1/0/29,access,down,
SW061,Gi1/0/30,access,down,
SW061,Gi1/0/31,access,down,
SW061,Gi1/0/32,access,down,
SW061,Gi1/0/33,access,down,
SW061,Gi1/0/34,access,down,
SW061,Gi1/0/35,access,down,
SW061,Gi1/0/36,access,down,
SW061,Gi1/0/37,access,down,
SW061,Gi1/0/38,access,down,
SW061,Gi1/0/39,access,down,
SW061,Gi1/0/40,access,down,
SW061,Gi1/0/41,access,down,
SW061,Gi1/0/42,access,down,
SW061,Gi1/0/43,access,down,
SW061,Gi1/0/44,access,down,
SW061,Gi1/0/45,access,down,
SW061,Gi1/0/46,access,down,
SW061,Gi1/0/47,access,down,
SW061,Gi1/0/48,access,down,
SW061,Te1/1/1,uplink,up,Po1
SW061,Te1/1/2,uplink,up,Po1
SW061,Te1/1/3,uplink,up,Po1
SW061,Te1/1/4,uplink,up,Po1
SW062,Gi1/0/1,access,down,
SW062,Gi1/0/2,access,down,
SW062,Gi1/0/3,access,down,
SW062,Gi1/0/4,access,down,
SW062,Gi1/0/5,access,down,
SW062,Gi1/0/6,access,down,
SW062,Gi1/0/7,access,down,
SW062,Gi1/0/8,access,down,
SW062,Gi1/0/9,access,down,
SW062,Gi1/0/10,access,down,
SW062,Gi1/0/11,access,down,
SW062,Gi1/0/12,access,down,
SW062,Gi1/0/13,access,down,
SW062,Gi1/0/14,access,down,
SW062,Gi1/0/15,access,down,
SW062,Gi1/0/16,access,down,
SW062,Gi1/0/17,access,down,
SW062,Gi1/0/18,access,down,
SW062,Gi1/0/19,access,down,
SW062,Gi1/0/20,access,down,
SW062,Gi1/0/21,access,down,
SW062,Gi1/0/22,access,down,
SW062,Gi1/0/23,access,down,
SW062,Gi1/0/24,access,down,
SW062,Gi1/0/25,access,down,
SW062,Gi1/0/26,access,down,
SW062,Gi1/0/27,access,down,
SW062,Gi1/0/28,access,down,
SW062,Gi1/0/29,access,down,
SW062,Gi1/0/30,access,down,
SW062,Gi1/0/31,access,down,
SW062,Gi1/0/32,access,down,
SW062,Gi1/0/33,access,down,
SW062,Gi1/0/34,access,down,
SW062,Gi1/0/35,access,down,
SW062,Gi1/0/36,access,down,
SW062,Gi1/0/37,access,down,
SW062,Gi1/0/38,access,down,
SW062,Gi1/0/39,access,down,
SW062,Gi1/0/40,access,down,
SW062,Gi1/0/41,access,down,
SW062,Gi1/0/42,access,down,
SW062,Gi1/0/43,access,down,
SW062,Gi1/0/44,access,down,
SW062,Gi1/0/45,access,down,
SW062,Gi1/0/46,access,down,
SW062,Gi1/0/47,access,down,
SW062,Gi1/0/48,access,down,
SW062,Te1/1/1,uplink,up,Po1
SW062,Te1/1/2,uplink,up,Po1
SW062,Te1/1/3,uplink,up,Po1
SW062,Te1/1/4,uplink,up,Po1
SW063,Gi1/0/1,access,down,
SW063,Gi1/0/2,access,down,
SW063,Gi1/0/3,access,down,
SW063,Gi1/0/4,access,down,
SW063,Gi1/0/5,access,down,
SW063,Gi1/0/6,access,down,
SW063,Gi1/0/7,access,down,
SW063,Gi1/0/8,access,down,
SW063,Gi1/0/9,access,down,
SW063,Gi1/0/10,access,down,
SW063,Gi1/0/11,access,down,
SW063,Gi1/0/12,access,down,
SW063,Gi1/0/13,access,down,
SW063,Gi1/0/14,access,down,
SW063,Gi1/0/15,access,down,
SW063,Gi1/0/16,access,down,
SW063,Gi1/0/17,access,down,
SW063,Gi1/0/18,access,down,
SW063,Gi1/0/19,access,down,
SW063,Gi1/0/20,access,down,
SW063,Gi1/0/21,access,down,
SW063,Gi1/0/22,access,down,
SW063,Gi1/0/23,access,down,
SW063,Gi1/0/24,access,down,
SW063,Gi1/0/25,access,down,
SW063,Gi1/0/26,access,down,
SW063,Gi1/0/27,access,down,
SW063,Gi1/0/28,access,down,
SW063,Gi1/0/29,access,down,
SW063,Gi1/0/30,access,down,
SW063,Gi1/0/31,access,down,
SW063,Gi1/0/32,access,down,
SW063,Gi1/0/33,access,down,
SW063,Gi1/0/34,access,down,
SW063,Gi1/0/35,access,down,
SW063,Gi1/0/36,access,down,
SW063,Gi1/0/37,access,down,
SW063,Gi1/0/38,access,down,
SW063,Gi1/0/39,access,down,
SW063,Gi1/0/40,access,down,
SW063,Gi1/0/41,access,down,
SW063,Gi1/0/42,access,down,
SW063,Gi1/0/43,access,down,
SW063,Gi1/0/44,access,down,
SW063,Gi1/0/45,access,down,
SW063,Gi1/0/46,access,down,
SW063,Gi1/0/47,access,down,
SW063,Gi1/0/48,access,down,
SW063,Te1/1/1,uplink,up,Po1
SW063,Te1/1/2,uplink,up,Po1
SW063,Te1/1/3,uplink,up,Po1
SW063,Te1/1/4,uplink,up,Po1
SW064,Gi1/0/1,access,down,
SW064,Gi1/0/2,access,down,
SW064,Gi1/0/3,access,down,
SW064,Gi1/0/4,access,down,
SW064,Gi1/0/5,access,down,
SW064,Gi1/0/6,access,down,
SW064,Gi1/0/7,access,down,
SW064,Gi1/0/8,access,down,
SW064,Gi1/0/9,access,down,
SW064,Gi1/0/10,access,down,
SW064,Gi1/0/11,access,down,
SW064,Gi1/0/12,access,down,
SW064,Gi1/0/13,access,down,
SW064,Gi1/0/14,access,down,
SW064,Gi1/0/15,access,down,
SW064,Gi1/0/16,access,down,
SW064,Gi1/0/17,access,down,
SW064,Gi1/0/18,access,down,
SW064,Gi1/0/19,access,down,
SW064,Gi1/0/20,access,down,
SW064,Gi1/0/21,access,down,
SW064,Gi1/0/22,access,down,
SW064,Gi1/0/23,access,down,
SW064,Gi1/0/24,access,down,
SW064,Gi1/0/25,access,down,
SW064,Gi1/0/26,access,down,
SW064,Gi1/0/27,access,down,
SW064,Gi1/0/28,access,down,
SW064,Gi1/0/29,access,down,
SW064,Gi1/0/30,access,down,
SW064,Gi1/0/31,access,down,
SW064,Gi1/0/32,access,down,
SW064,Gi1/0/33,access,down,
SW064,Gi1/0/34,access,down,
SW064,Gi1/0/35,access,down,
SW064,Gi1/0/36,access,down,
SW064,Gi1/0/37,access,down,
SW064,Gi1/0/38,access,down,
SW064,Gi1/0/39,access,down,
SW064,Gi1/0/40,access,down,
SW064,Gi1/0/41,access,down,
SW064,Gi1/0/42,access,down,
SW064,Gi1/0/43,access,down,
SW064,Gi1/0/44,access,down,
SW064,Gi1/0/45,access,down,
SW064,Gi1/0/46,access,down,
SW064,Gi1/0/47,access,down,
SW064,Gi1/0/48,access,down,
SW064,Te1/1/1,uplink,up,Po1
SW064,Te1/1/2,uplink,up,Po1
SW064,Te1/1/3,uplink,up,Po1
SW064,Te1/1/4,uplink,up,Po1
SW065,Gi1/0/1,access,down,
SW065,Gi1/0/2,access,down,
SW065,Gi1/0/3,access,down,
SW065,Gi1/0/4,access,down,
SW065,Gi1/0/5,access,down,
SW065,Gi1/0/6,access,down,
SW065,Gi1/0/7,access,down,
SW065,Gi1/0/8,access,down,
SW065,Gi1/0/9,access,down,
SW065,Gi1/0/10,access,down,
SW065,Gi1/0/11,access,down,
SW065,Gi1/0/12,access,down,
SW065,Gi1/0/13,access,down,
SW065,Gi1/0/14,access,down,
SW065,Gi1/0/15,access,down,
SW065,Gi1/0/16,access,down,
SW065,Gi1/0/17,access,down,
SW065,Gi1/0/18,access,down,
SW065,Gi1/0/19,access,down,
SW065,Gi1/0/20,access,down,
SW065,Gi1/0/21,access,down,
SW065,Gi1/0/22,access,down,
SW065,Gi1/0/23,access,down,
SW065,Gi1/0/24,access,down,
SW065,Gi1/0/25,access,down,
SW065,Gi1/0/26,access,down,
SW065,Gi1/0/27,access,down,
SW065,Gi1/0/28,access,down,
SW065,Gi1/0/29,access,down,
SW065,Gi1/0/30,access,down,
SW065,Gi1/0/31,access,down,
SW065,Gi1/0/32,access,down,
SW065,Gi1/0/33,access,down,
SW065,Gi1/0/34,access,down,
SW065,Gi1/0/35,access,down,
SW065,Gi1/0/36,access,down,
SW065,Gi1/0/37,access,down,
SW065,Gi1/0/38,access,down,
SW065,Gi1/0/39,access,down,
SW065,Gi1/0/40,access,down,
SW065,Gi1/0/41,access,down,
SW065,Gi1/0/42,access,down,
SW065,Gi1/0/43,access,down,
SW065,Gi1/0/44,access,down,
SW065,Gi1/0/45,access,down,
SW065,Gi1/0/46,access,down,
SW065,Gi1/0/47,access,down,
SW065,Gi1/0/48,access,down,
SW065,Te1/1/1,uplink,up,Po1
SW065,Te1/1/2,uplink,up,Po1
SW065,Te1/1/3,uplink,up,Po1
SW065,Te1/1/4,uplink,up,Po1
SW066,Gi1/0/1,access,down,
SW066,Gi1/0/2,access,down,
SW066,Gi1/0/3,access,down,
SW066,Gi1/0/4,access,down,
SW066,Gi1/0/5,access,down,
SW066,Gi1/0/6,access,down,
SW066,Gi1/0/7,access,down,
SW066,Gi1/0/8,access,down,
SW066,Gi1/0/9,access,down,
SW066,Gi1/0/10,access,down,
SW066,Gi1/0/11,access,down,
SW066,Gi1/0/12,access,down,
SW066,Gi1/0/13,access,down,
SW066,Gi1/0/14,access,down,
SW066,Gi1/0/15,access,down,
SW066,Gi1/0/16,access,down,
SW066,Gi1/0/17,access,down,
SW066,Gi1/0/18,access,down,
SW066,Gi1/0/19,access,down,
SW066,Gi1/0/20,access,down,
SW066,Gi1/0/21,access,down,
SW066,Gi1/0/22,access,down,
SW066,Gi1/0/23,access,down,
SW066,Gi1/0/24,access,down,
SW066,Gi1/0/25,access,down,
SW066,Gi1/0/26,access,down,
SW066,Gi1/0/27,access,down,
SW066,Gi1/0/28,access,down,
SW066,Gi1/0/29,access,down,
SW066,Gi1/0/30,access,down,
SW066,Gi1/0/31,access,down,
SW066,Gi1/0/32,access,down,
SW066,Gi1/0/33,access,down,
SW066,Gi1/0/34,access,down,
SW066,Gi1/0/35,access,down,
SW066,Gi1/0/36,access,down,
SW066,Gi1/0/37,access,down,
SW066,Gi1/0/38,access,down,
SW066,Gi1/0/39,access,down,
SW066,Gi1/0/40,access,down,
SW066,Gi1/0/41,access,down,
SW066,Gi1/0/42,access,down,
SW066,Gi1/0/43,access,down,
SW066,Gi1/0/44,access,down,
SW066,Gi1/0/45,access,down,
SW066,Gi1/0/46,access,down,
SW066,Gi1/0/47,access,down,
SW066,Gi1/0/48,access,down,
SW066,Te1/1/1,uplink,up,Po1
SW066,Te1/1/2,uplink,up,Po1
SW066,Te1/1/3,uplink,up,Po1
SW066,Te1/1/4,uplink,up,Po1
SW067,Te1/1/1,core_uplink,up,
SW067,Te1/1/2,core_uplink,up,
SW067,Te1/1/3,core_uplink,up,
SW067,Te1/1/4,core_uplink,up,
SW067,Te1/1/5,core_uplink,up,
SW067,Te1/1/6,core_uplink,up,
SW067,Te1/1/7,core_uplink,up,
SW067,Te1/1/8,core_uplink,up,
SW067,Te1/0/1,access_downlink,up,
SW067,Te1/0/2,access_downlink,up,
SW067,Te1/0/3,access_downlink,up,
SW067,Te1/0/4,access_downlink,up,
SW067,Te1/0/5,access_downlink,up,
SW067,Te1/0/6,access_downlink,up,
SW067,Te1/0/7,access_downlink,up,
SW067,Te1/0/8,access_downlink,up,
SW068,Te1/1/1,core_uplink,up,
SW068,Te1/1/2,core_uplink,up,
SW068,Te1/1/3,core_uplink,up,
SW068,Te1/1/4,core_uplink,up,
SW068,Te1/1/5,core_uplink,up,
SW068,Te1/1/6,core_uplink,up,
SW068,Te1/1/7,core_uplink,up,
SW068,Te1/1/8,core_uplink,up,
SW068,Te1/0/1,access_downlink,up,
SW068,Te1/0/2,access_downlink,up,
SW068,Te1/0/3,access_downlink,up,
SW068,Te1/0/4,access_downlink,up,
SW068,Te1/0/5,access_downlink,up,
SW068,Te1/0/6,access_downlink,up,
SW068,Te1/0/7,access_downlink,up,
SW068,Te1/0/8,access_downlink,up,
SW069,Gi1/0/1,access,down,
SW069,Gi1/0/2,access,down,
SW069,Gi1/0/3,access,down,
SW069,Gi1/0/4,access,down,
SW069,Gi1/0/5,access,down,
SW069,Gi1/0/6,access,down,
SW069,Gi1/0/7,access,down,
SW069,Gi1/0/8,access,down,
SW069,Gi1/0/9,access,down,
SW069,Gi1/0/10,access,down,
SW069,Gi1/0/11,access,down,
SW069,Gi1/0/12,access,down,
SW069,Gi1/0/13,access,down,
SW069,Gi1/0/14,access,down,
SW069,Gi1/0/15,access,down,
SW069,Gi1/0/16,access,down,
SW069,Gi1/0/17,access,down,
SW069,Gi1/0/18,access,down,
SW069,Gi1/0/19,access,down,
SW069,Gi1/0/20,access,down,
SW069,Gi1/0/21,access,down,
SW069,Gi1/0/22,access,down,
SW069,Gi1/0/23,access,down,
SW069,Gi1/0/24,access,down,
SW069,Gi1/0/25,access,down,
SW069,Gi1/0/26,access,down,
SW069,Gi1/0/27,access,down,
SW069,Gi1/0/28,access,down,
SW069,Gi1/0/29,access,down,
SW069,Gi1/0/30,access,down,
SW069,Gi1/0/31,access,down,
SW069,Gi1/0/32,access,down,
SW069,Gi1/0/33,access,down,
SW069,Gi1/0/34,access,down,
SW069,Gi1/0/35,access,down,
SW069,Gi1/0/36,access,down,
SW069,Gi1/0/37,access,down,
SW069,Gi1/0/38,access,down,
SW069,Gi1/0/39,access,down,
SW069,Gi1/0/40,access,down,
SW069,Gi1/0/41,access,down,
SW069,Gi1/0/42,access,down,
SW069,Gi1/0/43,access,down,
SW069,Gi1/0/44,access,down,
SW069,Gi1/0/45,access,down,
SW069,Gi1/0/46,access,down,
SW069,Gi1/0/47,access,down,
SW069,Gi1/0/48,access,down,
SW069,Te1/1/1,uplink,up,Po1
SW069,Te1/1/2,uplink,up,Po1
SW069,Te1/1/3,uplink,up,Po1
SW069,Te1/1/4,uplink,up,Po1
SW070,Gi1/0/1,access,down,
